Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_None,compound_SOFT,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
LAT,9,0 days 00:01:37.213000,HARD,7.0,True,0 days 02:21:40.030000,21.9,20,28.3,0 days 00:00:25.805000,0 days 00:00:45.013000,0 days 00:00:26.395000,1,97.213,8500.03,0.0,True,False,False,False,False,False,7.0,0.0,0.0,25.805,45.013,26.395,0,0,0,0.0,100.3052,2.3334141724091753,-1.3251826600536192,0,1,97.724,104.874,7.1499999999999915,0.0,-0.5110000000000099,-0.9639999999999986,0.0,0.2749999999999986,3.228034851112979,-0.9639999999999986,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,10,0 days 00:01:44.874000,HARD,8.0,True,0 days 02:23:24.904000,21.9,20,27.9,0 days 00:00:33.289000,0 days 00:00:45.025000,0 days 00:00:26.560000,12,104.874,8604.904,0.0,True,False,False,False,False,False,8.0,0.0,0.0,33.289,45.025,26.56,0,0,1,0.0,98.94000000000001,1.4213435545285968,4.174923072675456,0,0,97.213,97.432,0.2190000000000083,0.0,7.661000000000001,-0.8080000000000022,0.0,0.4399999999999977,0.2954618418679452,-0.8080000000000022,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,11,0 days 00:01:37.432000,HARD,9.0,True,0 days 02:25:02.336000,21.9,20,27.3,0 days 00:00:26.009000,0 days 00:00:44.922000,0 days 00:00:26.501000,1,97.432,8702.336,0.0,True,False,False,False,False,False,9.0,0.0,0.0,26.009,44.922,26.501,0,0,0,0.0,99.7916,3.035545140497826,-0.7773233112300312,0,0,104.874,95.502,-9.372,7.661000000000001,-7.441999999999993,1.7879999999999967,0.0,0.3810000000000002,0.3952236075944834,1.7879999999999967,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,12,0 days 00:01:35.502000,HARD,10.0,True,0 days 02:26:37.838000,22.0,20,27.0,0 days 00:00:25.715000,0 days 00:00:44.015000,0 days 00:00:25.772000,1,95.502,8797.838,0.0,True,False,False,False,False,False,10.0,0.0,0.0,25.715,44.015,25.772,0,0,0,0.0,99.35060000000001,3.218289266054245,-1.1958527285269671,0,0,97.432,94.75,-2.682000000000002,0.2190000000000083,-1.9300000000000068,-0.09733333333333387,0.0,-0.6230000000000011,0.3613675414311558,-0.09733333333333387,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,13,0 days 00:01:34.750000,HARD,11.0,True,0 days 02:28:12.588000,21.9,20,27.0,0 days 00:00:25.479000,0 days 00:00:43.480000,0 days 00:00:25.791000,1,94.75,8892.588,0.0,True,False,False,False,False,False,11.0,0.0,0.0,25.479,43.48,25.791,0,0,0,0.0,98.549,3.64015947452855,-1.0436355952487573,0,0,95.502,93.9,-1.6019999999999897,0.0,-0.7519999999999953,-0.5703333333333328,0.0,0.019000000000001904,0.49005632329355614,-0.5703333333333328,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,14,0 days 00:01:33.900000,HARD,12.0,True,0 days 02:29:46.488000,21.9,20,27.2,0 days 00:00:25.306000,0 days 00:00:42.965000,0 days 00:00:25.629000,1,93.9,8986.488,0.0,True,False,False,False,False,False,12.0,0.0,0.0,25.306,42.965,25.629,0,0,0,0.0,97.95419999999999,4.030691156613212,-1.00583245961383,0,0,94.75,93.195,-1.5550000000000068,0.0,-0.8499999999999943,-3.374666666666665,0.0,-0.14299999999999713,0.43429920561750873,-3.374666666666665,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,15,0 days 00:01:33.195000,HARD,13.0,True,0 days 02:31:19.683000,21.9,20,27.0,0 days 00:00:24.926000,0 days 00:00:42.484000,0 days 00:00:25.785000,1,93.195,9079.683,0.0,True,False,False,False,False,False,13.0,0.0,0.0,24.926,42.484,25.785,0,0,0,0.0,97.2916,4.435026809389084,-0.9236922742670652,0,0,93.9,92.971,-0.929000000000002,0.0,-0.7050000000000125,-1.1773333333333322,0.0,0.1559999999999988,0.4320314803344762,-1.1773333333333322,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,16,0 days 00:01:32.971000,HARD,14.0,True,0 days 02:32:52.654000,22.1,20,26.9,0 days 00:00:24.727000,0 days 00:00:42.786000,0 days 00:00:25.458000,1,92.971,9172.654,0.0,True,False,False,False,False,False,14.0,0.0,0.0,24.727,42.786,25.458,0,0,0,0.0,94.9558,1.6345782942397948,-1.2142581404600616,0,0,93.195,93.177,-0.01799999999998647,0.0,-0.22399999999998954,-0.7690000000000007,0.0,-0.17100000000000293,0.3773645452344448,-0.7690000000000007,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,17,0 days 00:01:33.177000,HARD,15.0,True,0 days 02:34:25.831000,22.0,19,26.8,0 days 00:00:24.652000,0 days 00:00:42.861000,0 days 00:00:25.664000,12,93.177,9265.831,0.0,True,False,False,False,False,False,15.0,0.0,0.0,24.652,42.861,25.664,0,0,1,0.0,94.0636,1.0624435514415975,-0.8344913937281528,0,0,92.971,93.414,0.44299999999999784,0.0,0.20600000000000307,-0.5929999999999988,0.0,0.20600000000000307,0.2942733423196865,-0.5929999999999988,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,18,0 days 00:01:33.414000,HARD,16.0,True,0 days 02:35:59.245000,22.1,18,27.1,0 days 00:00:24.772000,0 days 00:00:42.555000,0 days 00:00:26.087000,1,93.414,9359.245,0.0,True,False,False,False,False,False,16.0,0.0,0.0,24.772,42.555,26.087,0,0,0,0.0,93.5986,0.7333289166532413,-0.25172878882572736,0,0,93.177,99.08,5.902999999999992,0.20600000000000307,0.23699999999999477,-0.24099999999999966,0.0,0.6290000000000013,0.17023894971480366,-0.24099999999999966,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,21,0 days 00:01:39.080000,HARD,19.0,True,0 days 02:41:11.780000,22.1,19,27.3,0 days 00:00:26.065000,0 days 00:00:45.681000,0 days 00:00:27.334000,1,99.08,9671.78,0.0,True,False,False,False,False,False,19.0,0.0,0.0,26.065,45.681,27.334,0,0,0,0.0,93.3314,0.3544224879995757,16.21962543191356,0,0,93.414,92.702,-0.7120000000000033,0.44299999999999784,5.665999999999997,0.07300000000000277,0.0,1.8760000000000012,0.3242056446146484,0.07300000000000277,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,22,0 days 00:01:32.702000,HARD,20.0,True,0 days 02:42:44.482000,22.1,18,27.2,0 days 00:00:24.698000,0 days 00:00:41.483000,0 days 00:00:26.521000,1,92.702,9764.482,0.0,True,False,False,False,False,False,20.0,0.0,0.0,24.698,41.483,26.521,0,0,0,0.0,94.3674,2.639084936109452,-0.6310520655144747,0,0,99.08,93.421,-5.658999999999992,6.108999999999995,-6.378,2.0363333333333316,0.0,0.8569999999999993,0.7995853300305109,2.0363333333333316,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,23,0 days 00:01:33.421000,MEDIUM,,True,0 days 02:44:17.903000,22.2,18,27.6,0 days 00:00:24.906000,0 days 00:00:40.793000,0 days 00:00:27.722000,1,93.421,9857.903,0.0,False,False,True,False,False,False,0.0,0.0,0.0,24.906,40.793,27.722,0,0,0,0.0,94.2688,2.7022908244672377,-0.31373381144760315,0,0,92.702,87.618,-5.084000000000003,0.0,0.7190000000000083,-0.15833333333333618,0.0,1.6350000000000016,0.7767273009235613,-0.15833333333333618,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,24,0 days 00:01:27.618000,MEDIUM,,True,0 days 02:45:45.521000,22.3,18,27.9,0 days 00:00:24.075000,0 days 00:00:39.962000,0 days 00:00:23.581000,1,87.618,9945.521,19.75,False,False,True,False,False,False,0.0,0.0,0.0,24.075,39.962,23.581,0,0,0,0.0,94.3588,2.6553475667038065,-2.5385753957504114,1,0,93.421,91.777,-1.6440000000000055,0.7190000000000083,-5.8030000000000115,0.0023333333333350006,0.0,-2.9400000000000013,0.698370460429133,0.0023333333333350006,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,31,0 days 00:01:31.777000,MEDIUM,,True,0 days 03:17:54.885000,21.9,17,28.0,0 days 00:00:24.416000,0 days 00:00:43.442000,0 days 00:00:23.919000,1,91.777,11874.885,18.67699999999968,False,False,True,False,False,False,0.0,0.0,0.0,24.416,43.442,23.919,0,0,0,0.0,93.247,4.064010334632506,-0.36171167860303327,0,1,87.618,84.087,-3.5309999999999917,0.0,4.159000000000006,-3.8206666666666678,0.0,0.33800000000000097,1.944224858394729,-3.8206666666666678,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,32,0 days 00:01:24.087000,MEDIUM,,True,0 days 03:19:18.972000,21.9,17,28.3,0 days 00:00:23.598000,0 days 00:00:37.385000,0 days 00:00:23.104000,1,84.087,11958.972,19.52100000000064,False,False,True,False,False,False,0.0,0.0,0.0,23.598,37.385,23.104,0,0,0,0.0,92.9196,4.112838958675601,-2.1475676749678123,1,0,91.777,83.573,-8.204000000000008,4.159000000000006,-7.689999999999998,-0.3083333333333324,0.0,-0.4770000000000003,1.9404344101257336,-0.3083333333333324,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,33,0 days 00:01:23.573000,MEDIUM,,True,0 days 03:20:42.545000,22.0,17,28.6,0 days 00:00:22.698000,0 days 00:00:38.767000,0 days 00:00:22.108000,1,83.573,12042.545,16.877000000000407,False,False,True,False,False,False,0.0,0.0,0.0,22.698,38.767,22.108,0,0,0,0.0,89.921,3.961314870090444,-1.602498212886338,1,1,84.087,82.935,-1.152000000000001,0.0,-0.51400000000001,-3.1113333333333344,0.0,-0.9959999999999987,1.7552872414508125,-3.1113333333333344,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,34,0 days 00:01:22.935000,MEDIUM,,True,0 days 03:22:05.480000,22.0,17,28.8,0 days 00:00:22.006000,0 days 00:00:39.001000,0 days 00:00:21.928000,1,82.935,12125.48,14.453000000001339,False,False,True,False,False,False,0.0,0.0,0.0,22.006,39.001,21.928,0,0,0,0.0,88.0952,4.434621652407294,-1.1636167421856236,0,1,83.573,81.39,-2.1829999999999927,0.0,-0.637999999999991,-1.3483333333333338,0.0,-0.17999999999999972,1.6926232599134408,-1.3483333333333338,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,35,0 days 00:01:21.390000,MEDIUM,,True,0 days 03:23:26.870000,22.1,17,28.8,0 days 00:00:21.930000,0 days 00:00:37.912000,0 days 00:00:21.548000,1,81.39,12206.87,12.739999999999782,False,False,True,False,False,False,0.0,0.0,0.0,21.93,37.912,21.548,0,0,0,0.0,85.99799999999999,3.7059329459664347,-1.2434115962662982,0,0,82.935,80.097,-2.838000000000008,0.0,-1.5450000000000017,-2.947333333333333,0.0,-0.38000000000000256,1.2638021997132312,-2.947333333333333,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,36,0 days 00:01:20.097000,MEDIUM,,True,0 days 03:24:46.967000,22.3,17,28.9,0 days 00:00:21.529000,0 days 00:00:37.354000,0 days 00:00:21.214000,1,80.097,12286.967,11.477999999999156,False,False,True,False,False,False,0.0,0.0,0.0,21.529,37.354,21.214,0,0,0,0.0,84.7524,4.055472327608634,-1.1479304070964087,0,0,81.39,80.665,-0.7249999999999943,0.0,-1.2930000000000064,-0.8990000000000009,0.0,-0.33399999999999963,0.4837313303890913,-0.8990000000000009,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,37,0 days 00:01:20.665000,MEDIUM,,True,0 days 03:26:07.632000,22.3,17,29.1,0 days 00:00:21.387000,0 days 00:00:37.693000,0 days 00:00:21.585000,1,80.665,12367.632,9.317000000000917,False,False,True,False,False,False,0.0,0.0,0.0,21.387,37.693,21.585,0,0,0,0.0,82.4164,1.64550047098118,-1.0643570335508101,0,0,80.097,80.281,0.1840000000000117,0.0,0.568000000000012,-1.1586666666666663,0.0,0.3710000000000022,0.311192544897849,-1.1586666666666663,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,38,0 days 00:01:20.281000,MEDIUM,,True,0 days 03:27:27.913000,22.3,17,29.1,0 days 00:00:21.447000,0 days 00:00:37.363000,0 days 00:00:21.471000,1,80.281,12447.913,7.324999999998909,False,False,True,False,False,False,0.0,0.0,0.0,21.447,37.363,21.471,0,0,0,0.0,81.732,1.4803013206773967,-0.9802058403460757,0,0,80.665,80.374,-0.291000000000011,0.568000000000012,-0.38400000000000034,-0.7566666666666654,0.0,0.25700000000000145,0.48901451921185385,-0.7566666666666654,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,39,0 days 00:01:20.374000,MEDIUM,,True,0 days 03:28:48.287000,22.3,17,28.8,0 days 00:00:21.490000,0 days 00:00:37.584000,0 days 00:00:21.300000,1,80.374,12528.287,5.056000000000495,False,False,True,False,False,False,0.0,0.0,0.0,21.49,37.584,21.3,0,0,0,0.0,81.07360000000001,1.1525878708364172,-0.606981921033342,0,0,80.281,80.262,-0.019000000000005457,0.1840000000000117,0.09299999999998931,-0.36966666666666487,0.0,0.08600000000000207,0.34564967814248193,-0.36966666666666487,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,40,0 days 00:01:20.262000,MEDIUM,,True,0 days 03:30:08.549000,22.3,17,28.7,0 days 00:00:21.346000,0 days 00:00:37.571000,0 days 00:00:21.345000,1,80.262,12608.549,2.816999999999098,False,False,True,False,False,False,0.0,0.0,0.0,21.346,37.571,21.345,0,0,0,0.0,80.5614,0.506636260051732,-0.5909565177380598,0,0,80.374,79.827,-0.546999999999997,0.277000000000001,-0.11199999999999477,0.09233333333333367,0.0,0.04499999999999815,0.34170235585960107,0.09233333333333367,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,41,0 days 00:01:19.827000,MEDIUM,,True,0 days 03:31:28.376000,22.4,17,28.9,0 days 00:00:21.255000,0 days 00:00:37.627000,0 days 00:00:20.945000,1,79.827,12688.376,1.2729999999992287,False,False,True,False,False,False,0.0,0.0,0.0,21.255,37.627,20.945,0,0,0,0.0,80.3358,0.20934827441180914,-2.4303997796473213,1,0,80.262,79.289,-0.972999999999999,0.16500000000000625,-0.4350000000000023,-0.13433333333333528,0.0,-0.3550000000000004,0.26858052796135606,-0.13433333333333528,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,42,0 days 00:01:19.289000,MEDIUM,,True,0 days 03:32:47.665000,22.5,17,29.4,0 days 00:00:21.069000,0 days 00:00:37.185000,0 days 00:00:21.035000,1,79.289,12767.665,0.7599999999983993,False,False,True,False,False,False,0.0,0.0,0.0,21.069,37.185,21.035,0,0,0,0.0,80.2818,0.3010725826095809,-3.2975437065534012,1,1,79.827,78.579,-1.2480000000000047,0.0,-0.5379999999999967,-0.1513333333333359,0.0,0.08999999999999986,0.27680895939257627,-0.1513333333333359,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,43,0 days 00:01:18.579000,MEDIUM,,True,0 days 03:34:06.244000,22.6,17,29.4,0 days 00:00:20.935000,0 days 00:00:36.653000,0 days 00:00:20.991000,1,78.579,12846.244,0.9529999999995198,False,False,True,False,False,False,0.0,0.0,0.0,20.935,36.653,20.991,0,0,0,0.0,80.0066,0.4535176953540013,-3.1478374815908206,1,1,79.289,78.846,-0.44299999999999784,0.0,-0.710000000000008,-0.3616666666666646,0.0,0.045999999999999375,0.22724942244151164,-0.3616666666666646,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,44,0 days 00:01:18.846000,MEDIUM,,True,0 days 03:35:25.090000,22.4,17,29.5,0 days 00:00:20.913000,0 days 00:00:36.928000,0 days 00:00:21.005000,1,78.846,12925.09,1.4030000000002474,False,False,True,False,False,False,0.0,0.0,0.0,20.913,36.928,21.005,0,0,0,0.0,79.66619999999999,0.742647089807272,-1.1044276766947807,0,1,78.579,79.143,0.5640000000000072,0.0,0.2670000000000101,-0.5610000000000023,0.0,0.05999999999999872,0.18981122200755254,-0.5610000000000023,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,45,0 days 00:01:19.143000,MEDIUM,,True,0 days 03:36:44.233000,22.3,17,28.7,0 days 00:00:20.752000,0 days 00:00:37.229000,0 days 00:00:21.162000,1,79.143,13004.233,1.2989999999990687,False,False,True,False,False,False,0.0,0.0,0.0,20.752,37.229,21.162,0,0,0,0.0,79.3606,0.6911745799718131,-0.3148263930784006,0,0,78.846,80.117,1.2710000000000008,0.2670000000000101,0.29699999999999704,-0.3269999999999982,0.0,0.17099999999999937,0.1865923363913969,-0.3269999999999982,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,46,0 days 00:01:20.117000,MEDIUM,,True,0 days 03:38:04.350000,22.4,17,29.0,0 days 00:00:21.335000,0 days 00:00:37.153000,0 days 00:00:21.629000,1,80.117,13084.35,0.4239999999990687,False,False,True,False,False,False,0.0,0.0,0.0,21.335,37.153,21.629,0,0,0,0.0,79.1368,0.4730974529620895,2.0718775674291288,0,0,79.143,79.089,-0.054000000000002046,0.5640000000000072,0.9740000000000038,-0.048666666666666934,0.0,0.6380000000000017,0.2055803978982439,-0.048666666666666934,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,47,0 days 00:01:19.089000,MEDIUM,,True,0 days 03:39:23.439000,22.5,17,29.0,0 days 00:00:20.966000,0 days 00:00:37.006000,0 days 00:00:21.117000,1,79.089,13163.439,0.8429999999989377,False,False,True,False,False,False,0.0,0.0,0.0,20.966,37.006,21.117,0,0,0,0.0,79.1948,0.5837124291971353,-0.18125363570812475,0,0,80.117,79.675,-0.4420000000000073,1.538000000000011,-1.0280000000000058,0.5126666666666703,0.0,0.11200000000000188,0.24904618045655902,0.5126666666666703,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,48,0 days 00:01:19.675000,MEDIUM,,True,0 days 03:40:43.114000,22.6,17,29.7,0 days 00:00:21.110000,0 days 00:00:37.417000,0 days 00:00:21.148000,1,79.675,13243.114,1.077000000001135,False,False,True,False,False,False,0.0,0.0,0.0,21.11,37.417,21.148,0,0,0,0.0,79.1548,0.5824948068431345,0.8930551721469548,0,0,79.089,81.748,2.659000000000006,0.5100000000000051,0.5859999999999985,0.08099999999999834,0.0,0.030999999999998806,0.24677884836428116,0.08099999999999834,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,49,0 days 00:01:21.748000,MEDIUM,,True,0 days 03:42:04.862000,22.5,16,29.8,0 days 00:00:20.944000,0 days 00:00:38.850000,0 days 00:00:21.954000,1,81.748,13324.862,1.47400000000016,False,False,True,False,False,False,0.0,0.0,0.0,20.944,38.85,21.954,0,0,0,0.0,79.374,0.5138141687412092,4.6203474805221125,0,0,79.675,78.87,-0.8049999999999926,0.8289999999999935,2.0730000000000075,0.17733333333333215,0.0,0.8369999999999997,0.2492795619379995,0.17733333333333215,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,50,0 days 00:01:18.870000,MEDIUM,,True,0 days 03:43:23.732000,22.6,16,29.5,0 days 00:00:21.003000,0 days 00:00:37.122000,0 days 00:00:20.745000,1,78.87,13403.732,1.602999999999156,False,False,True,False,False,False,0.0,0.0,0.0,21.003,37.122,20.745,0,0,0,0.0,79.95439999999999,1.0872891979594126,-0.9973427511605496,0,0,81.748,78.779,-2.9690000000000083,2.659000000000006,-2.878,0.5436666666666667,0.0,-0.3719999999999999,0.357160608130293,0.5436666666666667,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,51,0 days 00:01:18.779000,MEDIUM,,True,0 days 03:44:42.511000,22.6,16,29.2,0 days 00:00:21.002000,0 days 00:00:37.017000,0 days 00:00:20.760000,1,78.779,13482.511,1.1659999999992579,False,False,True,False,False,False,0.0,0.0,0.0,21.002,37.017,20.76,0,0,0,0.0,79.8998,1.1436169376146974,-0.9800484437889795,0,0,78.87,78.73,-0.14000000000000057,0.0,-0.09100000000000819,-0.07299999999999802,0.0,0.015000000000000568,0.48708284716257527,-0.07299999999999802,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,52,0 days 00:01:18.730000,MEDIUM,,True,0 days 03:46:01.241000,22.5,16,29.2,0 days 00:00:20.767000,0 days 00:00:37.100000,0 days 00:00:20.863000,1,78.73,13561.241,0.636000000000422,False,False,True,False,False,False,0.0,0.0,0.0,20.767,37.1,20.863,0,0,0,0.0,79.6322,1.2331267980216873,-0.7316360340618647,0,0,78.779,79.169,0.39000000000000057,0.0,-0.04899999999999238,-0.2986666666666669,0.0,0.11799999999999855,0.44018666495022346,-0.2986666666666669,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,53,0 days 00:01:19.169000,MEDIUM,,True,0 days 03:47:20.410000,22.4,16,29.2,0 days 00:00:20.946000,0 days 00:00:37.350000,0 days 00:00:20.873000,1,79.169,13640.41,0.5679999999993015,False,False,True,False,False,False,0.0,0.0,0.0,20.946,37.35,20.873,0,0,0,0.0,79.5604,1.2821397349740074,-0.3052709383567613,0,0,78.73,79.06,0.3299999999999983,0.0,0.43899999999999295,-1.0060000000000002,0.0,0.1280000000000001,0.4401519055962388,-1.0060000000000002,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,54,0 days 00:01:19.060000,MEDIUM,,True,0 days 03:48:39.470000,22.5,16,29.1,0 days 00:00:20.824000,0 days 00:00:37.198000,0 days 00:00:21.038000,1,79.06,13719.47,0.5870000000013533,False,False,True,False,False,False,0.0,0.0,0.0,20.824,37.198,21.038,0,0,0,0.0,79.4592,1.2907732953540751,-0.309271970094863,0,0,79.169,79.453,0.284000000000006,0.43899999999999295,-0.10899999999999466,0.09966666666666413,0.0,0.2779999999999987,0.4370557172718374,0.09966666666666413,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,55,0 days 00:01:19.453000,MEDIUM,,True,0 days 03:49:58.923000,22.3,16,29.1,0 days 00:00:20.676000,0 days 00:00:37.605000,0 days 00:00:21.172000,1,79.453,13798.923,0.4599999999991269,False,False,True,False,False,False,0.0,0.0,0.0,20.676,37.605,21.172,0,0,0,0.0,78.9216,0.1871290998193757,2.8397507416694303,0,0,79.06,79.681,0.6209999999999951,0.3299999999999983,0.3930000000000007,0.09366666666666863,0.0,0.30900000000000105,0.24526679351269726,0.09366666666666863,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,56,0 days 00:01:19.681000,MEDIUM,,True,0 days 03:51:18.604000,22.4,15,29.1,0 days 00:00:21.021000,0 days 00:00:37.636000,0 days 00:00:21.024000,12,79.681,13878.604,0.5910000000003492,False,False,True,False,False,False,0.0,0.0,0.0,21.021,37.636,21.024,0,0,1,0.0,79.0382,0.296569890580973,2.167448619752885,0,0,79.453,79.288,-0.16500000000000625,0.722999999999999,0.22799999999999443,0.24099999999999966,0.0,0.1509999999999998,0.1219397392157306,0.24099999999999966,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,57,0 days 00:01:19.288000,MEDIUM,,True,0 days 03:52:37.892000,22.4,15,29.1,0 days 00:00:20.778000,0 days 00:00:37.490000,0 days 00:00:21.020000,1,79.288,13957.892,0.5140000000010332,False,False,True,False,False,False,0.0,0.0,0.0,20.778,37.49,21.02,0,0,0,0.0,79.21860000000001,0.3657530587694461,0.18974550816739455,0,0,79.681,79.446,-0.23499999999999943,0.9509999999999934,-0.3930000000000007,0.17066666666666683,0.0,-0.004000000000001336,0.08975355146176932,0.17066666666666683,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,58,0 days 00:01:19.446000,MEDIUM,,True,0 days 03:53:57.338000,22.4,15,29.5,0 days 00:00:20.807000,0 days 00:00:37.421000,0 days 00:00:21.218000,1,79.446,14037.338,0.4610000000011496,False,False,True,False,False,False,0.0,0.0,0.0,20.807,37.421,21.218,0,0,0,0.0,79.3302,0.2443945580392578,0.47382397107791463,0,0,79.288,79.024,-0.2639999999999958,0.22799999999999443,0.15800000000000125,0.07599999999999814,0.0,0.1980000000000004,0.12585428081714392,0.07599999999999814,0,1,2022,Monaco Grand Prix,0.0,19,0.0
LAT,59,0 days 00:01:19.024000,MEDIUM,,True,0 days 03:55:16.362000,22.4,15,29.3,0 days 00:00:20.672000,0 days 00:00:37.329000,0 days 00:00:21.023000,12,79.024,14116.362,3.4940000000005966,False,False,True,False,False,False,0.0,0.0,0.0,20.672,37.329,21.023,0,0,1,0.0,79.3856,0.22966998062263813,-1.574433014796682,1,0,79.446,80.867,1.4210000000000065,0.3859999999999957,-0.42199999999999704,-0.0023333333333350006,0.0,0.0030000000000001137,0.12355282271158577,-0.0023333333333350006,0,0,2022,Monaco Grand Prix,0.0,19,0.0
LAT,60,0 days 00:01:20.867000,MEDIUM,,True,0 days 03:56:37.229000,22.3,15,29.1,0 days 00:00:20.627000,0 days 00:00:37.904000,0 days 00:00:22.336000,1,80.867,14197.229,3.014000000001033,False,False,True,False,False,False,0.0,0.0,0.0,20.627,37.904,22.336,0,0,0,0.0,79.3784,0.24262790441168072,6.135320682134781,0,1,79.024,84.442,5.417999999999992,0.0,1.8430000000000035,-0.21899999999999883,0.0,1.315999999999999,0.13339902548369895,-0.21899999999999883,0,0,2022,Monaco Grand Prix,0.0,19,0.0
